CT_ID,business_id_count,n_biz_in_2km_avg,is_open_avg,stars_avg,review_count_avg,wday_hrs_avg,wend_hrs_avg,RestaurantsPriceRange2_avg,open_till_late_ratio,Restaurants_ratio,Food_ratio,Coffee & Tea_ratio,Shopping_ratio,Nightlife_ratio,Home Services_ratio,Local Services_ratio,Beauty & Spas_ratio,Health & Medical_ratio,Automotive_ratio,Arts & Entertainment_ratio,Hotels & Travel_ratio,Alcohol_ratio,DressFormal_ratio,RestaurantsTakeOut_ratio
32003000900,158,1633.746835443038,0.7974683544303798,4.031645569620253,41.5,47.35126582278481,14.727848101265822,1.794871794871795,0.22784810126582278,0.14556962025316456,0.0759493670886076,0.006329113924050633,0.25949367088607594,0.10759493670886076,0.04430379746835443,0.08860759493670886,0.0759493670886076,0.006329113924050633,0.03164556962025317,0.11392405063291139,0.04430379746835443,0.12658227848101267,0.0,0.1518987341772152
04013217600,206,1613.131067961165,0.8495145631067961,3.813106796116505,25.820388349514563,40.29611650485437,9.735436893203884,1.8387096774193548,0.21359223300970873,0.06796116504854369,0.043689320388349516,0.009708737864077669,0.0825242718446602,0.038834951456310676,0.10679611650485436,0.06310679611650485,0.13106796116504854,0.36893203883495146,0.05825242718446602,0.009708737864077669,0.04854368932038835,0.04854368932038835,0.0,0.08737864077669903
32003000800,69,1586.8115942028985,0.9420289855072463,3.9347826086956523,53.89855072463768,48.68840579710145,9.891304347826088,1.6153846153846154,0.13043478260869565,0.11594202898550725,0.07246376811594203,0.014492753623188406,0.043478260869565216,0.0,0.10144927536231885,0.043478260869565216,0.043478260869565216,0.10144927536231885,0.028985507246376812,0.014492753623188406,0.0,0.028985507246376812,0.014492753623188406,0.07246376811594203
32003002956,462,1580.2597402597403,0.8008658008658008,3.7142857142857144,51.65584415584416,48.29220779220779,15.696969696969697,1.9913419913419914,0.19913419913419914,0.2012987012987013,0.08874458874458875,0.008658008658008658,0.1341991341991342,0.15367965367965367,0.14285714285714285,0.08874458874458875,0.10173160173160173,0.05844155844155844,0.10822510822510822,0.06277056277056277,0.10173160173160173,0.19913419913419914,0.012987012987012988,0.1774891774891775
32003002996,71,1503.8169014084508,0.7605633802816901,3.4859154929577465,125.63380281690141,48.563380281690144,18.591549295774648,1.5555555555555556,0.3380281690140845,0.5633802816901409,0.22535211267605634,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.04225352112676056,0.04225352112676056,0.09859154929577464,0.08450704225352113,0.04225352112676056,0.028169014084507043,0.028169014084507043,0.2535211267605634,0.0,0.5774647887323944
32003001100,283,1482.0388692579506,0.773851590106007,3.9664310954063606,61.09893992932862,45.923969375736164,16.038810365135454,1.819672131147541,0.254416961130742,0.20848056537102475,0.09540636042402827,0.02120141342756184,0.2826855123674912,0.12014134275618374,0.0636042402826855,0.08480565371024736,0.08480565371024736,0.024734982332155476,0.07420494699646643,0.14840989399293286,0.0812720848056537,0.1519434628975265,0.01060070671378092,0.19434628975265017
32003002206,204,1441.2303921568628,0.8382352941176471,3.7892156862745097,61.36764705882353,47.588235294117645,15.220588235294118,1.6862745098039216,0.1715686274509804,0.2647058823529412,0.12745098039215685,0.024509803921568627,0.10294117647058823,0.07352941176470588,0.18137254901960784,0.14215686274509803,0.08333333333333333,0.0196078431372549,0.19117647058823528,0.0196078431372549,0.0196078431372549,0.16176470588235295,0.0,0.2647058823529412
04013113000,151,1415.6026490066224,0.7152317880794702,3.884105960264901,62.258278145695364,37.52483443708609,11.327814569536423,1.6764705882352942,0.3841059602649007,0.33112582781456956,0.2119205298013245,0.08609271523178808,0.2119205298013245,0.09933774834437085,0.09271523178807947,0.019867549668874173,0.09933774834437085,0.046357615894039736,0.006622516556291391,0.16556291390728478,0.026490066225165563,0.17218543046357615,0.0,0.3509933774834437
32003002405,81,1401.7407407407406,0.7407407407407407,3.537037037037037,127.76543209876543,50.86008230452674,18.456378600823047,1.71875,0.3333333333333333,0.48148148148148145,0.08641975308641975,0.024691358024691357,0.037037037037037035,0.18518518518518517,0.04938271604938271,0.037037037037037035,0.1111111111111111,0.06172839506172839,0.0,0.037037037037037035,0.1111111111111111,0.30864197530864196,0.024691358024691357,0.38271604938271603
32003001200,125,1384.232,0.856,3.52,46.176,44.428,14.744,1.7215189873417722,0.248,0.168,0.12,0.016,0.248,0.12,0.04,0.04,0.128,0.112,0.056,0.032,0.088,0.144,0.008,0.192
32003000700,496,1381.4415322580646,0.7580645161290323,3.8215725806451615,101.15524193548387,42.30309139784946,15.492809139784946,1.7264957264957266,0.3346774193548387,0.3528225806451613,0.19959677419354838,0.04233870967741935,0.12701612903225806,0.22580645161290322,0.034274193548387094,0.04032258064516129,0.05846774193548387,0.0020161290322580645,0.02217741935483871,0.18951612903225806,0.08064516129032258,0.3024193548387097,0.010080645161290322,0.3346774193548387
32003002303,32,1378.46875,0.65625,3.609375,191.1875,37.559895833333336,17.061458333333334,2.4615384615384617,0.34375,0.4375,0.03125,0.03125,0.03125,0.34375,0.03125,0.0,0.0625,0.03125,0.03125,0.1875,0.125,0.65625,0.0625,0.28125
32003002954,100,1359.98,0.71,3.825,74.15,48.1,17.52,1.5866666666666667,0.3,0.41,0.09,0.02,0.22,0.15,0.06,0.08,0.17,0.05,0.03,0.03,0.01,0.2,0.01,0.34
04013113100,248,1331.8064516129032,0.7217741935483871,3.806451612903226,75.34677419354838,37.502016129032256,12.203629032258064,1.728395061728395,0.29838709677419356,0.33064516129032256,0.21370967741935484,0.08870967741935484,0.1814516129032258,0.11290322580645161,0.08064516129032258,0.056451612903225805,0.06451612903225806,0.036290322580645164,0.036290322580645164,0.10483870967741936,0.04435483870967742,0.24596774193548387,0.0,0.3548387096774194
32003000204,101,1330.8217821782177,0.8217821782178217,3.777227722772277,32.693069306930695,37.89356435643565,10.413366336633663,1.9069767441860466,0.12871287128712872,0.10891089108910891,0.0594059405940594,0.019801980198019802,0.2376237623762376,0.039603960396039604,0.1782178217821782,0.15841584158415842,0.0891089108910891,0.13861386138613863,0.12871287128712872,0.04950495049504951,0.039603960396039604,0.019801980198019802,0.0,0.09900990099009901
32003000301,198,1299.2121212121212,0.9040404040404041,3.606060606060606,23.792929292929294,30.55176767676768,10.681818181818182,2.206451612903226,0.398989898989899,0.12121212121212122,0.08585858585858586,0.015151515151515152,0.6616161616161617,0.025252525252525252,0.015151515151515152,0.04040404040404041,0.04040404040404041,0.015151515151515152,0.025252525252525252,0.045454545454545456,0.030303030303030304,0.03535353535353535,0.0,0.12121212121212122
32003002946,83,1283.2289156626507,0.6506024096385542,3.7771084337349397,86.3012048192771,44.432730923694784,16.463453815261044,1.6029411764705883,0.39759036144578314,0.5060240963855421,0.2289156626506024,0.03614457831325301,0.14457831325301204,0.08433734939759036,0.012048192771084338,0.024096385542168676,0.12048192771084337,0.060240963855421686,0.012048192771084338,0.024096385542168676,0.0,0.21686746987951808,0.0,0.5060240963855421
04013217501,39,1267.051282051282,0.8205128205128205,4.1923076923076925,33.30769230769231,44.98717948717949,12.628205128205128,1.6818181818181819,0.2564102564102564,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.41025641025641024,0.15384615384615385,0.0,0.0,0.0,0.10256410256410256,0.0,0.15384615384615385
32003002966,36,1253.4722222222222,0.6666666666666666,3.3194444444444446,69.33333333333333,25.9375,7.902777777777778,1.85,0.3333333333333333,0.3333333333333333,0.1388888888888889,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.0,0.19444444444444445,0.0,0.3333333333333333
32003002403,81,1244.6913580246915,0.5925925925925926,3.419753086419753,47.08641975308642,26.030864197530864,10.185185185185185,2.3728813559322033,0.24691358024691357,0.24691358024691357,0.08641975308641975,0.012345679012345678,0.2345679012345679,0.1728395061728395,0.024691358024691357,0.012345679012345678,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.18518518518518517,0.1111111111111111,0.2716049382716049,0.06172839506172839,0.1728395061728395
04013114100,618,1235.1925566343043,0.8268608414239482,3.6415857605177995,43.894822006472495,33.982065803667744,9.688052858683927,1.7380952380952381,0.18932038834951456,0.2766990291262136,0.1407766990291262,0.038834951456310676,0.0744336569579288,0.08576051779935275,0.18446601941747573,0.10355987055016182,0.032362459546925564,0.024271844660194174,0.04854368932038835,0.0889967637540453,0.05177993527508091,0.15372168284789645,0.009708737864077669,0.23300970873786409
32003002604,95,1226.0631578947368,0.7052631578947368,3.542105263157895,116.85263157894737,40.8,16.24736842105263,2.0246913580246915,0.2631578947368421,0.3894736842105263,0.14736842105263157,0.010526315789473684,0.05263157894736842,0.30526315789473685,0.05263157894736842,0.010526315789473684,0.06315789473684211,0.0,0.021052631578947368,0.14736842105263157,0.1368421052631579,0.4421052631578947,0.042105263157894736,0.3473684210526316
32003001300,60,1216.8666666666666,0.7666666666666667,3.775,19.433333333333334,36.38333333333333,11.958333333333334,1.4,0.26666666666666666,0.31666666666666665,0.15,0.0,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.05,0.03333333333333333,0.03333333333333333,0.0,0.08333333333333333,0.0,0.25
37119980300,30,1213.9666666666667,0.8666666666666667,3.3666666666666667,22.6,38.733333333333334,14.166666666666666,2.1578947368421053,0.3333333333333333,0.3,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.23333333333333334,0.03333333333333333,0.23333333333333334
32003002937,113,1201.3362831858408,0.7964601769911505,3.849557522123894,129.93805309734512,40.5,12.712389380530974,1.6721311475409837,0.22123893805309736,0.35398230088495575,0.09734513274336283,0.035398230088495575,0.09734513274336283,0.07964601769911504,0.061946902654867256,0.061946902654867256,0.07964601769911504,0.07079646017699115,0.21238938053097345,0.017699115044247787,0.0,0.25663716814159293,0.017699115044247787,0.30973451327433627
37119000300,52,1199.8461538461538,0.8653846153846154,3.798076923076923,47.63461538461539,40.36538461538461,10.596153846153847,2.027027027027027,0.5,0.2692307692307692,0.15384615384615385,0.019230769230769232,0.19230769230769232,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.17307692307692307,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.0,0.19230769230769232,0.019230769230769232,0.3076923076923077
32003000600,24,1185.875,0.9166666666666666,3.2291666666666665,14.5,32.208333333333336,10.833333333333334,1.4166666666666667,0.20833333333333334,0.3333333333333333,0.125,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.375
42003010300,23,1185.7826086956522,0.8260869565217391,3.608695652173913,17.52173913043478,39.93478260869565,11.869565217391305,1.8823529411764706,0.391304347826087,0.5217391304347826,0.21739130434782608,0.08695652173913043,0.0,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.43478260869565216,0.0,0.4782608695652174
32003002203,107,1129.728971962617,0.6915887850467289,3.808411214953271,74.5233644859813,41.967289719626166,13.607476635514018,1.8045977011494252,0.308411214953271,0.32710280373831774,0.09345794392523364,0.009345794392523364,0.3644859813084112,0.06542056074766354,0.018691588785046728,0.07476635514018691,0.14018691588785046,0.06542056074766354,0.028037383177570093,0.018691588785046728,0.0,0.1588785046728972,0.0,0.3177570093457944
37119000400,114,1129.6491228070176,0.7543859649122807,3.741228070175439,44.79824561403509,35.06140350877193,11.140350877192983,1.8133333333333332,0.32456140350877194,0.24561403508771928,0.19298245614035087,0.03508771929824561,0.18421052631578946,0.20175438596491227,0.11403508771929824,0.017543859649122806,0.13157894736842105,0.05263157894736842,0.03508771929824561,0.15789473684210525,0.017543859649122806,0.2807017543859649,0.008771929824561403,0.2543859649122807
32003006800,577,1111.370883882149,0.8353552859618717,3.2426343154246102,113.64471403812826,38.56412478336222,14.775563258232236,2.0105820105820107,0.27902946273830154,0.3379549393414211,0.16291161178509533,0.03986135181975736,0.09878682842287695,0.1681109185441941,0.04852686308492201,0.029462738301559793,0.05199306759098787,0.01386481802426343,0.03292894280762565,0.12478336221837089,0.17504332755632582,0.25996533795493937,0.029462738301559793,0.31022530329289427
32003002000,214,1110.803738317757,0.7570093457943925,3.4485981308411215,63.953271028037385,34.05957943925234,11.396028037383177,1.921259842519685,0.27102803738317754,0.2570093457943925,0.08878504672897196,0.018691588785046728,0.14485981308411214,0.1261682242990654,0.06074766355140187,0.04205607476635514,0.06542056074766354,0.09813084112149532,0.028037383177570093,0.16822429906542055,0.056074766355140186,0.22897196261682243,0.009345794392523364,0.2102803738317757
04013114200,25,1088.24,0.72,3.7,54.76,32.03,12.1,1.7222222222222223,0.24,0.44,0.16,0.0,0.12,0.24,0.08,0.08,0.0,0.0,0.04,0.12,0.0,0.36,0.0,0.48
37119000100,640,1081.5796875,0.7796875,3.64453125,44.7859375,36.738671875,10.830026041666667,1.787037037037037,0.3015625,0.4265625,0.209375,0.04375,0.0703125,0.190625,0.0625,0.04375,0.059375,0.025,0.0265625,0.0890625,0.0609375,0.30625,0.040625,0.3859375
42003020100,604,1079.3443708609273,0.7963576158940397,3.6059602649006623,37.9817880794702,35.196605960264904,8.9908940397351,1.8160919540229885,0.3029801324503311,0.45695364238410596,0.19536423841059603,0.057947019867549666,0.12417218543046357,0.11754966887417219,0.0347682119205298,0.039735099337748346,0.04966887417218543,0.039735099337748346,0.013245033112582781,0.057947019867549666,0.046357615894039736,0.22185430463576158,0.03642384105960265,0.45364238410596025
04013217001,65,1077.4,0.8153846153846154,3.6615384615384614,36.04615384615385,46.01538461538462,12.353846153846154,2.0303030303030303,0.26153846153846155,0.16923076923076924,0.06153846153846154,0.015384615384615385,0.13846153846153847,0.09230769230769231,0.1076923076923077,0.09230769230769231,0.15384615384615385,0.2153846153846154,0.0,0.046153846153846156,0.1076923076923077,0.1076923076923077,0.0,0.16923076923076924
37119000600,38,1073.2631578947369,0.6842105263157895,3.8026315789473686,10.131578947368421,29.210526315789473,7.605263157894737,1.7142857142857142,0.13157894736842105,0.2631578947368421,0.13157894736842105,0.0,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.0,0.10526315789473684,0.02631578947368421,0.0,0.13157894736842105,0.07894736842105263,0.23684210526315788,0.05263157894736842,0.23684210526315788
32003005322,213,1049.2347417840376,0.6948356807511737,3.812206572769953,78.42723004694835,41.933098591549296,13.427230046948356,1.8275862068965518,0.40375586854460094,0.323943661971831,0.17370892018779344,0.023474178403755867,0.15492957746478872,0.023474178403755867,0.07511737089201878,0.056338028169014086,0.1784037558685446,0.08450704225352113,0.03286384976525822,0.009389671361502348,0.004694835680751174,0.1643192488262911,0.004694835680751174,0.323943661971831
32003002406,80,1046.475,0.8,3.14375,52.7,43.9,15.925,1.6923076923076923,0.3375,0.325,0.125,0.025,0.2375,0.05,0.1125,0.0875,0.0875,0.075,0.0625,0.025,0.025,0.15,0.0,0.325
32003000402,167,1034.0359281437127,0.8023952095808383,3.4880239520958085,19.74251497005988,23.230538922155688,7.754491017964072,2.0638297872340425,0.10179640718562874,0.1377245508982036,0.10179640718562874,0.0,0.09580838323353294,0.08982035928143713,0.20359281437125748,0.09580838323353294,0.04790419161676647,0.011976047904191617,0.017964071856287425,0.12574850299401197,0.07784431137724551,0.07784431137724551,0.011976047904191617,0.0718562874251497
04013111800,212,1021.4622641509434,0.8207547169811321,3.794811320754717,50.386792452830186,39.43867924528302,10.391430817610065,1.6206896551724137,0.2688679245283019,0.3113207547169811,0.12735849056603774,0.04245283018867924,0.09905660377358491,0.04716981132075472,0.05188679245283019,0.08018867924528301,0.10377358490566038,0.15566037735849056,0.014150943396226415,0.05660377358490566,0.02830188679245283,0.10377358490566038,0.0047169811320754715,0.3160377358490566
32003001006,159,1020.6352201257862,0.8742138364779874,3.9056603773584904,30.9937106918239,41.82861635220126,10.924528301886792,1.6885245901639345,0.18238993710691823,0.14465408805031446,0.06918238993710692,0.018867924528301886,0.12578616352201258,0.031446540880503145,0.18238993710691823,0.09433962264150944,0.12578616352201258,0.18867924528301888,0.0440251572327044,0.031446540880503145,0.006289308176100629,0.03773584905660377,0.0,0.12578616352201258
32003002404,48,1011.5416666666666,0.7083333333333334,3.28125,23.895833333333332,37.104166666666664,12.0625,1.5454545454545454,0.2916666666666667,0.375,0.14583333333333334,0.020833333333333332,0.14583333333333334,0.10416666666666667,0.125,0.020833333333333332,0.125,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.16666666666666666,0.0,0.375
32003005349,231,999.5757575757576,0.8701298701298701,3.984848484848485,28.337662337662337,41.167748917748916,10.678571428571429,1.823008849557522,0.23376623376623376,0.14285714285714285,0.06926406926406926,0.012987012987012988,0.09956709956709957,0.04329004329004329,0.15584415584415584,0.04329004329004329,0.29004329004329005,0.22510822510822512,0.025974025974025976,0.0,0.012987012987012988,0.08658008658008658,0.0,0.15151515151515152
32003000401,60,987.2333333333333,0.8,3.8916666666666666,12.083333333333334,35.041666666666664,10.525,1.9230769230769231,0.03333333333333333,0.05,0.03333333333333333,0.0,0.08333333333333333,0.03333333333333333,0.23333333333333334,0.18333333333333332,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.06666666666666667,0.1,0.016666666666666666,0.06666666666666667
37119002600,60,981.2833333333333,0.8833333333333333,3.691666666666667,31.9,35.9625,10.5,1.8085106382978724,0.4,0.3333333333333333,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.016666666666666666,0.1,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.4
42003563200,48,972.1875,0.9166666666666666,3.6875,37.375,35.291666666666664,11.802083333333334,1.605263157894737,0.2916666666666667,0.4583333333333333,0.22916666666666666,0.041666666666666664,0.08333333333333333,0.22916666666666666,0.041666666666666664,0.041666666666666664,0.0625,0.0,0.020833333333333332,0.125,0.041666666666666664,0.2708333333333333,0.020833333333333332,0.4375
32003005346,275,967.1418181818182,0.8290909090909091,3.8,40.723636363636366,37.07727272727273,9.221818181818183,1.7207207207207207,0.2290909090909091,0.15636363636363637,0.09090909090909091,0.014545454545454545,0.09090909090909091,0.01818181818181818,0.10545454545454545,0.025454545454545455,0.15272727272727274,0.39636363636363636,0.02909090909090909,0.01090909090909091,0.01090909090909091,0.08363636363636363,0.007272727272727273,0.17454545454545456
04013217900,185,963.3405405405406,0.8432432432432433,3.9108108108108106,42.22702702702703,47.04054054054054,14.035135135135135,1.6494845360824741,0.3891891891891892,0.2,0.16216216216216217,0.016216216216216217,0.15675675675675677,0.07027027027027027,0.10270270270270271,0.08108108108108109,0.11891891891891893,0.06486486486486487,0.12432432432432433,0.016216216216216217,0.021621621621621623,0.0972972972972973,0.005405405405405406,0.22162162162162163
37119000500,65,956.5846153846154,0.8307692307692308,3.5692307692307694,25.107692307692307,39.823076923076925,11.042307692307693,1.75,0.2923076923076923,0.36923076923076925,0.18461538461538463,0.03076923076923077,0.015384615384615385,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.046153846153846156,0.06153846153846154,0.015384615384615385,0.046153846153846156,0.03076923076923077,0.2153846153846154,0.015384615384615385,0.38461538461538464
32003002603,127,954.0472440944882,0.8267716535433071,3.4803149606299213,112.8740157480315,44.224409448818896,15.688976377952756,1.7096774193548387,0.2204724409448819,0.4251968503937008,0.14173228346456693,0.023622047244094488,0.14173228346456693,0.14960629921259844,0.047244094488188976,0.023622047244094488,0.031496062992125984,0.047244094488188976,0.03937007874015748,0.13385826771653545,0.05511811023622047,0.25196850393700787,0.015748031496062992,0.3858267716535433
32003002506,64,941.34375,0.671875,3.7109375,38.328125,39.671875,13.1171875,1.6444444444444444,0.234375,0.25,0.09375,0.015625,0.1875,0.078125,0.0625,0.078125,0.171875,0.09375,0.015625,0.0625,0.015625,0.078125,0.0,0.21875
32003002935,94,936.0212765957447,0.8723404255319149,3.925531914893617,45.59574468085106,44.3936170212766,11.425531914893616,1.6153846153846154,0.2765957446808511,0.1702127659574468,0.0425531914893617,0.010638297872340425,0.05319148936170213,0.06382978723404255,0.19148936170212766,0.09574468085106383,0.1595744680851064,0.18085106382978725,0.11702127659574468,0.0425531914893617,0.02127659574468085,0.10638297872340426,0.0,0.18085106382978725
04013218000,99,930.5454545454545,0.7676767676767676,3.9646464646464645,42.15151515151515,42.88383838383838,12.262626262626263,1.8863636363636365,0.2828282828282828,0.1717171717171717,0.04040404040404041,0.0,0.1919191919191919,0.030303030303030304,0.15151515151515152,0.1111111111111111,0.1111111111111111,0.13131313131313133,0.1111111111111111,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.0,0.1414141414141414
32003002938,168,928.6190476190476,0.7738095238095238,3.8898809523809526,74.13690476190476,44.479166666666664,13.610119047619047,1.7009345794392523,0.2916666666666667,0.3630952380952381,0.11904761904761904,0.03571428571428571,0.11904761904761904,0.09523809523809523,0.05952380952380952,0.08333333333333333,0.14285714285714285,0.07738095238095238,0.06547619047619048,0.017857142857142856,0.011904761904761904,0.20238095238095238,0.0,0.3630952380952381
32003002846,229,922.3013100436681,0.7641921397379913,3.7860262008733625,51.157205240174676,42.94978165938865,14.055676855895197,1.7207792207792207,0.42358078602620086,0.2096069868995633,0.11790393013100436,0.021834061135371178,0.2445414847161572,0.017467248908296942,0.07860262008733625,0.06550218340611354,0.27510917030567683,0.07860262008733625,0.026200873362445413,0.004366812227074236,0.004366812227074236,0.0611353711790393,0.0,0.22707423580786026
42003980700,54,909.4444444444445,0.7962962962962963,3.435185185185185,42.77777777777778,35.092592592592595,13.648148148148149,1.972972972972973,0.3333333333333333,0.37037037037037035,0.12962962962962962,0.05555555555555555,0.12962962962962962,0.3333333333333333,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.037037037037037035,0.2962962962962963
32003002814,121,904.7603305785124,0.8347107438016529,3.62396694214876,48.082644628099175,48.00826446280992,15.237603305785123,1.6046511627906976,0.371900826446281,0.2644628099173554,0.11570247933884298,0.008264462809917356,0.21487603305785125,0.05785123966942149,0.05785123966942149,0.0743801652892562,0.18181818181818182,0.09917355371900827,0.05785123966942149,0.008264462809917356,0.008264462809917356,0.09090909090909091,0.0,0.2727272727272727
42003981200,38,899.3421052631579,0.8947368421052632,3.4342105263157894,63.05263157894737,38.94736842105263,13.697368421052632,2.142857142857143,0.34210526315789475,0.5789473684210527,0.10526315789473684,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.02631578947368421,0.10526315789473684,0.13157894736842105,0.5263157894736842,0.02631578947368421,0.47368421052631576
32003002501,180,888.4055555555556,0.8055555555555556,3.352777777777778,41.266666666666666,37.576388888888886,12.954166666666667,1.648,0.37222222222222223,0.29444444444444445,0.16111111111111112,0.027777777777777776,0.31666666666666665,0.03888888888888889,0.05,0.07222222222222222,0.1111111111111111,0.1,0.016666666666666666,0.005555555555555556,0.022222222222222223,0.1111111111111111,0.0,0.2777777777777778
